dataset,fpr,tpr,threshold,auc
InjecAgent,0.0,0.06783681214421253,-1.3117432594299316,0.6674154481526956
InjecAgent,0.0,0.0683111954459203,-1.308725118637085,0.6674154481526956
InjecAgent,0.0,0.06878557874762808,-1.3051121234893799,0.6674154481526956
InjecAgent,0.0,0.06925996204933586,-1.2988009452819824,0.6674154481526956
InjecAgent,0.0,0.06973434535104364,-1.2971384525299072,0.6674154481526956
InjecAgent,0.0,0.07020872865275142,-1.2920317649841309,0.6674154481526956
InjecAgent,0.0,0.0706831119544592,-1.2911202907562256,0.6674154481526956
InjecAgent,0.0,0.07115749525616698,-1.279770851135254,0.6674154481526956
InjecAgent,0.0,0.07163187855787476,-1.274456262588501,0.6674154481526956
InjecAgent,0.0,0.07210626185958255,-1.269108772277832,0.6674154481526956
InjecAgent,0.0,0.07258064516129033,-1.2634997367858887,0.6674154481526956
InjecAgent,0.0,0.0730550284629981,-1.2615971565246582,0.6674154481526956
InjecAgent,0.0,0.07352941176470588,-1.2564809322357178,0.6674154481526956
InjecAgent,0.0,0.07400379506641366,-1.2331767082214355,0.6674154481526956
InjecAgent,0.0,0.07447817836812144,-1.2281360626220703,0.6674154481526956
InjecAgent,0.0,0.07495256166982922,-1.2277460098266602,0.6674154481526956
InjecAgent,0.0,0.075426944971537,-1.2264630794525146,0.6674154481526956
InjecAgent,0.0,0.07590132827324478,-1.2256336212158203,0.6674154481526956
InjecAgent,0.0,0.07637571157495256,-1.2240467071533203,0.6674154481526956
InjecAgent,0.0,0.07685009487666034,-1.221250057220459,0.6674154481526956
InjecAgent,0.0,0.07732447817836813,-1.2037632465362549,0.6674154481526956
InjecAgent,0.0,0.0777988614800759,-1.2032251358032227,0.6674154481526956
InjecAgent,0.0,0.07827324478178369,-1.2022197246551514,0.6674154481526956
InjecAgent,0.0,0.07874762808349146,-1.1917874813079834,0.6674154481526956
InjecAgent,0.0,0.07922201138519924,-1.1896190643310547,0.6674154481526956
InjecAgent,0.0,0.07969639468690702,-1.1877684593200684,0.6674154481526956
InjecAgent,0.0,0.0801707779886148,-1.1809241771697998,0.6674154481526956
InjecAgent,0.0,0.08064516129032258,-1.1720929145812988,0.6674154481526956
InjecAgent,0.0,0.08111954459203036,-1.1649954319000244,0.6674154481526956
InjecAgent,0.0,0.08159392789373814,-1.1641712188720703,0.6674154481526956
InjecAgent,0.0,0.08206831119544591,-1.1558656692504883,0.6674154481526956
InjecAgent,0.0,0.0825426944971537,-1.1378302574157715,0.6674154481526956
InjecAgent,0.0,0.08301707779886149,-1.1169075965881348,0.6674154481526956
InjecAgent,0.0,0.08349146110056926,-1.113060474395752,0.6674154481526956
InjecAgent,0.0,0.08396584440227704,-1.106337547302246,0.6674154481526956
InjecAgent,0.0,0.08444022770398482,-1.103940486907959,0.6674154481526956
InjecAgent,0.0,0.0849146110056926,-1.0981557369232178,0.6674154481526956
InjecAgent,0.0,0.08538899430740038,-1.0945923328399658,0.6674154481526956
InjecAgent,0.0,0.08586337760910816,-1.086810827255249,0.6674154481526956
InjecAgent,0.0,0.08633776091081594,-1.0840282440185547,0.6674154481526956
InjecAgent,0.0,0.08681214421252371,-1.0681390762329102,0.6674154481526956
